bill_id,type,number,term,origin,date_introduced,sponsor_id,policy_area
HR3600-115,HR,3600,115,House,2017-07-28,K000362,Government Operations and Politics
HR3601-115,HR,3601,115,House,2017-07-28,K000392,Finance and Financial Sector
HR3602-115,HR,3602,115,House,2017-07-28,L000551,Health
HR3603-115,HR,3603,115,House,2017-07-28,L000263,Taxation
HR3604-115,HR,3604,115,House,2017-07-28,L000565,Emergency Management
HR3605-115,HR,3605,115,House,2017-07-28,M001193,Armed Forces and National Security
HR3606-115,HR,3606,115,House,2017-07-28,M000087,Finance and Financial Sector
HR3607-115,HR,3607,115,House,2017-07-28,M001177,Public Lands and Natural Resources
HR3608-115,HR,3608,115,House,2017-07-28,M001177,Environmental Protection
HR3609-115,HR,3609,115,House,2017-07-28,M001202,Education
HR361-115,HR,361,115,House,2017-01-06,K000362,Immigration
HR3610-115,HR,3610,115,House,2017-07-28,N000184,Agriculture and Food
HR3611-115,HR,3611,115,House,2017-07-28,P000594,Health
HR3612-115,HR,3612,115,House,2017-07-28,P000604,International Affairs
HR3613-115,HR,3613,115,House,2017-07-28,P000604,Crime and Law Enforcement
HR3614-115,HR,3614,115,House,2017-07-28,P000611,Government Operations and Politics
HR3615-115,HR,3615,115,House,2017-07-28,P000599,Health
HR3616-115,HR,3616,115,House,2017-07-28,R000588,Labor and Employment
HR3617-115,HR,3617,115,House,2017-07-28,R000588,Government Operations and Politics
HR3618-115,HR,3618,115,House,2017-07-28,R000588,Crime and Law Enforcement
HR3619-115,HR,3619,115,House,2017-07-28,R000599,Foreign Trade and International Finance
HR362-115,HR,362,115,House,2017-01-06,M001197,Public Lands and Natural Resources
HR3620-115,HR,3620,115,House,2017-07-28,R000599,Taxation
HR3621-115,HR,3621,115,House,2017-07-28,R000604,"Science, Technology, Communications"
HR3622-115,HR,3622,115,House,2017-07-28,S001185,Government Operations and Politics
HR3623-115,HR,3623,115,House,2017-07-28,S001185,Government Operations and Politics
HR3624-115,HR,3624,115,House,2017-07-28,S000510,Public Lands and Natural Resources
HR3625-115,HR,3625,115,House,2017-07-28,S001187,Finance and Financial Sector
HR3626-115,HR,3626,115,House,2017-07-28,W000816,Finance and Financial Sector
HR3627-115,HR,3627,115,House,2017-07-28,W000808,Labor and Employment
HR3628-115,HR,3628,115,House,2017-07-28,W000808,Taxation
HR3629-115,HR,3629,115,House,2017-07-28,W000808,Labor and Employment
HR363-115,HR,363,115,House,2017-01-06,M001189,Taxation
HR3630-115,HR,3630,115,House,2017-07-28,W000808,Education
HR3631-115,HR,3631,115,House,2017-07-28,W000808,Labor and Employment
HR3632-115,HR,3632,115,House,2017-07-28,Y000063,Taxation
HR3633-115,HR,3633,115,House,2017-08-01,D000623,Taxation
HR3634-115,HR,3634,115,House,2017-08-01,H001047,Armed Forces and National Security
HR3635-115,HR,3635,115,House,2017-08-01,J000290,Health
HR3636-115,HR,3636,115,House,2017-08-01,K000390,Education
HR3637-115,HR,3637,115,House,2017-08-01,K000382,Agriculture and Food
HR3638-115,HR,3638,115,House,2017-08-01,L000586,Government Operations and Politics
HR3639-115,HR,3639,115,House,2017-08-01,L000397,"Science, Technology, Communications"
HR364-115,HR,364,115,House,2017-01-06,M001190,Transportation and Public Works
HR3640-115,HR,3640,115,House,2017-08-01,R000601,Armed Forces and National Security
HR3641-115,HR,3641,115,House,2017-08-04,R000580,Taxation
HR3642-115,HR,3642,115,House,2017-08-04,B001282,Armed Forces and National Security
HR3643-115,HR,3643,115,House,2017-08-04,C001038,Families
HR3644-115,HR,3644,115,House,2017-08-04,L000559,Crime and Law Enforcement
HR3645-115,HR,3645,115,House,2017-08-04,R000578,Foreign Trade and International Finance
HR3646-115,HR,3646,115,House,2017-08-04,Y000066,Agriculture and Food
HR3647-115,HR,3647,115,House,2017-08-08,J000032,Immigration
HR3648-115,HR,3648,115,House,2017-08-11,L000569,Taxation
HR3649-115,HR,3649,115,House,2017-08-11,N000184,Agriculture and Food
HR365-115,HR,365,115,House,2017-01-06,P000594,Taxation
HR3650-115,HR,3650,115,House,2017-08-11,P000606,Native Americans
HR3651-115,HR,3651,115,House,2017-08-11,R000600,Health
HR3652-115,HR,3652,115,House,2017-08-11,R000585,Taxation
HR3653-115,HR,3653,115,House,2017-08-15,C001038,Taxation
HR3654-115,HR,3654,115,House,2017-08-15,J000032,Crime and Law Enforcement
HR3655-115,HR,3655,115,House,2017-08-15,S000522,Government Operations and Politics
HR3656-115,HR,3656,115,House,2017-08-18,B001299,Armed Forces and National Security
HR3657-115,HR,3657,115,House,2017-08-18,P000611,Armed Forces and National Security
HR3658-115,HR,3658,115,House,2017-08-18,C001067,Armed Forces and National Security
HR3659-115,HR,3659,115,House,2017-08-18,C001107,Taxation
HR366-115,HR,366,115,House,2017-01-06,P000605,Emergency Management
HR3660-115,HR,3660,115,House,2017-08-18,E000297,Armed Forces and National Security
HR3661-115,HR,3661,115,House,2017-08-18,M001199,Environmental Protection
HR3662-115,HR,3662,115,House,2017-08-18,M001199,Foreign Trade and International Finance
HR3663-115,HR,3663,115,House,2017-08-22,J000297,Armed Forces and National Security
HR3664-115,HR,3664,115,House,2017-08-22,J000288,Crime and Law Enforcement
HR3665-115,HR,3665,115,House,2017-08-25,M001199,Environmental Protection
HR3666-115,HR,3666,115,House,2017-08-25,T000469,Armed Forces and National Security
HR3667-115,HR,3667,115,House,2017-08-29,F000464,Agriculture and Food
HR3668-115,HR,3668,115,House,2017-09-01,D000615,Public Lands and Natural Resources
HR3669-115,HR,3669,115,House,2017-09-01,E000298,Transportation and Public Works
HR367-115,HR,367,115,House,2017-01-09,D000615,Taxation
HR3670-115,HR,3670,115,House,2017-09-01,C001038,Taxation
HR3671-115,HR,3671,115,House,2017-09-01,G000571,Energy
HR3672-115,HR,3672,115,House,2017-09-05,F000372,Emergency Management
HR3673-115,HR,3673,115,House,2017-09-05,C001077,Foreign Trade and International Finance
HR3674-115,HR,3674,115,House,2017-09-05,S000522,Commerce
HR3675-115,HR,3675,115,House,2017-09-05,C000754,Congress
HR3676-115,HR,3676,115,House,2017-09-05,J000255,"Civil Rights and Liberties, Minority Issues"
HR3677-115,HR,3677,115,House,2017-09-05,N000188,Public Lands and Natural Resources
HR3678-115,HR,3678,115,House,2017-09-05,N000147,Taxation
HR3679-115,HR,3679,115,House,2017-09-05,R000585,Taxation
HR368-115,HR,368,115,House,2017-01-09,C001087,Animals
HR3680-115,HR,3680,115,House,2017-09-05,Z000017,Armed Forces and National Security
HR3681-115,HR,3681,115,House,2017-09-06,J000126,"Science, Technology, Communications"
HR3682-115,HR,3682,115,House,2017-09-06,L000579,Environmental Protection
HR3683-115,HR,3683,115,House,2017-09-06,S001170,Taxation
HR3684-115,HR,3684,115,House,2017-09-06,B001292,Government Operations and Politics
HR3685-115,HR,3685,115,House,2017-09-06,F000461,"Science, Technology, Communications"
HR3686-115,HR,3686,115,House,2017-09-06,J000032,Emergency Management
HR3687-115,HR,3687,115,House,2017-09-06,F000449,Agriculture and Food
HR3688-115,HR,3688,115,House,2017-09-06,K000362,Native Americans
HR3689-115,HR,3689,115,House,2017-09-06,M001193,Immigration
HR369-115,HR,369,115,House,2017-01-09,R000582,Armed Forces and National Security
HR3690-115,HR,3690,115,House,2017-09-06,M001180,Taxation
HR3691-115,HR,3691,115,House,2017-09-06,M001188,Labor and Employment
HR3692-115,HR,3692,115,House,2017-09-07,T000469,Crime and Law Enforcement
HR3693-115,HR,3693,115,House,2017-09-07,B001296,Economics and Public Finance
HR3694-115,HR,3694,115,House,2017-09-07,B001299,International Affairs
HR3695-115,HR,3695,115,House,2017-09-07,O000170,Immigration
HR3696-115,HR,3696,115,House,2017-09-07,C001090,Armed Forces and National Security
HR3697-115,HR,3697,115,House,2017-09-07,C001105,Immigration
HR3698-115,HR,3698,115,House,2017-09-07,D000533,Agriculture and Food
HR3699-115,HR,3699,115,House,2017-09-07,K000009,Agriculture and Food
HR37-115,HR,37,115,House,2017-01-03,F000448,Crime and Law Enforcement
HR370-115,HR,370,115,House,2017-01-09,F000461,Health
HR3700-115,HR,3700,115,House,2017-09-07,K000188,Taxation
HR3701-115,HR,3701,115,House,2017-09-07,L000551,Congress
HR3702-115,HR,3702,115,House,2017-09-07,M001180,Taxation
HR3703-115,HR,3703,115,House,2017-09-07,M001188,Education
HR3704-115,HR,3704,115,House,2017-09-07,P000034,Native Americans
HR3705-115,HR,3705,115,House,2017-09-07,P000597,Armed Forces and National Security
HR3706-115,HR,3706,115,House,2017-09-07,R000599,Native Americans
HR3707-115,HR,3707,115,House,2017-09-07,S001156,Taxation
HR3708-115,HR,3708,115,House,2017-09-07,S001183,Taxation
HR3709-115,HR,3709,115,House,2017-09-07,S000185,Education
HR371-115,HR,371,115,House,2017-01-09,C001101,Government Operations and Politics
HR3710-115,HR,3710,115,House,2017-09-07,V000081,Education
HR3711-115,HR,3711,115,House,2017-09-08,S000583,Immigration
HR3712-115,HR,3712,115,House,2017-09-08,K000381,Armed Forces and National Security
HR3713-115,HR,3713,115,House,2017-09-08,S001145,Health
HR3714-115,HR,3714,115,House,2017-09-08,K000386,Finance and Financial Sector
HR3715-115,HR,3715,115,House,2017-09-08,W000791,Public Lands and Natural Resources
HR3716-115,HR,3716,115,House,2017-09-08,B001285,Education
HR3717-115,HR,3717,115,House,2017-09-08,C000266,Taxation
HR3718-115,HR,3718,115,House,2017-09-08,C001093,Crime and Law Enforcement
HR3719-115,HR,3719,115,House,2017-09-08,F000450,Economics and Public Finance
HR372-115,HR,372,115,House,2017-01-09,G000565,Health
HR3720-115,HR,3720,115,House,2017-09-08,L000560,Armed Forces and National Security
HR3721-115,HR,3721,115,House,2017-09-08,L000287,Foreign Trade and International Finance
HR3722-115,HR,3722,115,House,2017-09-08,N000127,Foreign Trade and International Finance
HR3723-115,HR,3723,115,House,2017-09-08,P000601,Finance and Financial Sector
HR3724-115,HR,3724,115,House,2017-09-08,P000608,"Science, Technology, Communications"
HR3725-115,HR,3725,115,House,2017-09-08,T000462,Taxation
HR3726-115,HR,3726,115,House,2017-09-11,M001158,Health
HR3727-115,HR,3727,115,House,2017-09-11,B001273,Health
HR3728-115,HR,3728,115,House,2017-09-11,B001248,Health
HR3729-115,HR,3729,115,House,2017-09-11,N000181,Health
HR373-115,HR,373,115,House,2017-01-09,G000552,International Affairs
HR3730-115,HR,3730,115,House,2017-09-11,Z000017,Health
HR3731-115,HR,3731,115,House,2017-09-11,K000386,Government Operations and Politics
HR3732-115,HR,3732,115,House,2017-09-11,R000578,Social Welfare
HR3733-115,HR,3733,115,House,2017-09-11,C001078,Government Operations and Politics
HR3734-115,HR,3734,115,House,2017-09-11,D000598,Education
HR3735-115,HR,3735,115,House,2017-09-11,J000295,Transportation and Public Works
HR3736-115,HR,3736,115,House,2017-09-11,P000599,Finance and Financial Sector
HR3737-115,HR,3737,115,House,2017-09-12,D000621,Government Operations and Politics
HR3738-115,HR,3738,115,House,2017-09-12,M000312,Agriculture and Food
HR3739-115,HR,3739,115,House,2017-09-12,H001071,Government Operations and Politics
HR374-115,HR,374,115,House,2017-01-09,H001056,Public Lands and Natural Resources
HR3740-115,HR,3740,115,House,2017-09-12,C001101,Education
HR3741-115,HR,3741,115,House,2017-09-12,M001137,Finance and Financial Sector
HR3742-115,HR,3742,115,House,2017-09-12,D000096,Education
HR3743-115,HR,3743,115,House,2017-09-12,V000081,Transportation and Public Works
HR3744-115,HR,3744,115,House,2017-09-12,B001250,Native Americans
HR3745-115,HR,3745,115,House,2017-09-12,L000581,Housing and Community Development
HR3746-115,HR,3746,115,House,2017-09-12,D000614,Finance and Financial Sector
HR3747-115,HR,3747,115,House,2017-09-12,G000583,Crime and Law Enforcement
HR3748-115,HR,3748,115,House,2017-09-12,H001038,Health
HR3749-115,HR,3749,115,House,2017-09-12,L000586,Agriculture and Food
HR375-115,HR,375,115,House,2017-01-09,B001243,Government Operations and Politics
HR3750-115,HR,3750,115,House,2017-09-12,L000580,Energy
HR3751-115,HR,3751,115,House,2017-09-12,M001187,Government Operations and Politics
HR3752-115,HR,3752,115,House,2017-09-12,N000188,Armed Forces and National Security
HR3753-115,HR,3753,115,House,2017-09-12,N000147,Government Operations and Politics
HR3754-115,HR,3754,115,House,2017-09-13,H001053,Armed Forces and National Security
HR3755-115,HR,3755,115,House,2017-09-13,W000187,Finance and Financial Sector
HR3756-115,HR,3756,115,House,2017-09-13,B001303,Health
HR3757-115,HR,3757,115,House,2017-09-13,K000389,Taxation
HR3758-115,HR,3758,115,House,2017-09-13,S001191,Finance and Financial Sector
HR3759-115,HR,3759,115,House,2017-09-13,H001045,Health
HR376-115,HR,376,115,House,2017-01-09,C001037,Finance and Financial Sector
HR3760-115,HR,3760,115,House,2017-09-13,C001090,Finance and Financial Sector
HR3761-115,HR,3761,115,House,2017-09-13,C001062,Taxation
HR3762-115,HR,3762,115,House,2017-09-13,D000614,Finance and Financial Sector
HR3763-115,HR,3763,115,House,2017-09-13,F000454,"Science, Technology, Communications"
HR3764-115,HR,3764,115,House,2017-09-13,G000584,Native Americans
HR3765-115,HR,3765,115,House,2017-09-13,G000584,Armed Forces and National Security
HR3766-115,HR,3766,115,House,2017-09-13,H001047,Finance and Financial Sector
HR3767-115,HR,3767,115,House,2017-09-13,L000576,Health
HR3768-115,HR,3768,115,House,2017-09-13,Q000023,Public Lands and Natural Resources
HR3769-115,HR,3769,115,House,2017-09-13,S000510,Transportation and Public Works
HR377-115,HR,377,115,House,2017-01-09,D000600,International Affairs
HR3770-115,HR,3770,115,House,2017-09-13,S001196,Health
HR3771-115,HR,3771,115,House,2017-09-14,C000714,Crime and Law Enforcement
HR3772-115,HR,3772,115,House,2017-09-14,B001282,Finance and Financial Sector
HR3773-115,HR,3773,115,House,2017-09-14,S000185,Education
HR3774-115,HR,3774,115,House,2017-09-14,M001189,Education
HR3775-115,HR,3775,115,House,2017-09-14,S000583,Immigration
HR3776-115,HR,3776,115,House,2017-09-14,R000487,International Affairs
HR3777-115,HR,3777,115,House,2017-09-14,L000584,Public Lands and Natural Resources
HR3778-115,HR,3778,115,House,2017-09-14,S000185,Labor and Employment
HR3779-115,HR,3779,115,House,2017-09-14,B001304,Public Lands and Natural Resources
HR378-115,HR,378,115,House,2017-01-09,F000459,Government Operations and Politics
HR3780-115,HR,3780,115,House,2017-09-14,H001067,Health
HR3781-115,HR,3781,115,House,2017-09-14,C001112,Armed Forces and National Security
HR3782-115,HR,3782,115,House,2017-09-14,C001090,Health
HR3783-115,HR,3783,115,House,2017-09-14,C001068,Finance and Financial Sector
HR3784-115,HR,3784,115,House,2017-09-14,D000626,Education
HR3785-115,HR,3785,115,House,2017-09-14,D000598,Education
HR3786-115,HR,3786,115,House,2017-09-14,K000380,Public Lands and Natural Resources
HR3787-115,HR,3787,115,House,2017-09-14,L000566,"Science, Technology, Communications"
HR3788-115,HR,3788,115,House,2017-09-14,P000034,Energy
HR3789-115,HR,3789,115,House,2017-09-14,R000588,Health
HR379-115,HR,379,115,House,2017-01-09,H000324,International Affairs
HR3790-115,HR,3790,115,House,2017-09-14,R000604,Crime and Law Enforcement
HR3791-115,HR,3791,115,House,2017-09-14,S001180,International Affairs
HR3792-115,HR,3792,115,House,2017-09-14,T000468,Animals
HR3793-115,HR,3793,115,House,2017-09-14,T000474,Housing and Community Development
HR3794-115,HR,3794,115,House,2017-09-14,V000130,Environmental Protection
HR3795-115,HR,3795,115,House,2017-09-14,V000130,Environmental Protection
HR3796-115,HR,3796,115,House,2017-09-14,V000131,Taxation
HR3797-115,HR,3797,115,House,2017-09-14,W000819,International Affairs
HR3798-115,HR,3798,115,House,2017-09-14,W000813,Taxation
HR3799-115,HR,3799,115,House,2017-09-14,W000187,Crime and Law Enforcement
HR38-115,HR,38,115,House,2017-01-03,H001067,Crime and Law Enforcement
HR380-115,HR,380,115,House,2017-01-09,M001157,International Affairs
HR3800-115,HR,3800,115,House,2017-09-14,W000187,Crime and Law Enforcement
HR3801-115,HR,3801,115,House,2017-09-14,H001068,
HR3802-115,HR,3802,115,House,2017-09-18,R000395,Economics and Public Finance
HR3803-115,HR,3803,115,House,2017-09-18,A000369,Water Resources Development
HR3804-115,HR,3804,115,House,2017-09-18,B000574,Emergency Management
HR3805-115,HR,3805,115,House,2017-09-18,K000375,Public Lands and Natural Resources
HR3806-115,HR,3806,115,House,2017-09-18,L000559,"Science, Technology, Communications"
HR3807-115,HR,3807,115,House,2017-09-18,V000081,Health
HR3808-115,HR,3808,115,House,2017-09-21,F000464,Transportation and Public Works
HR3809-115,HR,3809,115,House,2017-09-21,B000574,Agriculture and Food
HR381-115,HR,381,115,House,2017-01-09,M001177,Public Lands and Natural Resources
HR3810-115,HR,3810,115,House,2017-09-21,C001078,International Affairs
HR3811-115,HR,3811,115,House,2017-09-21,D000610,Crime and Law Enforcement
HR3812-115,HR,3812,115,House,2017-09-21,D000399,Taxation
HR3813-115,HR,3813,115,House,2017-09-21,E000293,Transportation and Public Works
HR3814-115,HR,3814,115,House,2017-09-21,K000386,Transportation and Public Works
HR3815-115,HR,3815,115,House,2017-09-21,L000586,Agriculture and Food
HR3816-115,HR,3816,115,House,2017-09-21,R000515,Commerce
HR3817-115,HR,3817,115,House,2017-09-21,Y000066,Health
HR3818-115,HR,3818,115,House,2017-09-21,L000551,
HR3819-115,HR,3819,115,House,2017-09-25,M001199,Armed Forces and National Security
HR382-115,HR,382,115,House,2017-01-09,M001188,Agriculture and Food
HR3820-115,HR,3820,115,House,2017-09-25,M001181,Health
HR3821-115,HR,3821,115,House,2017-09-25,C001093,Government Operations and Politics
HR3822-115,HR,3822,115,House,2017-09-25,D000626,Economics and Public Finance
HR3823-115,HR,3823,115,House,2017-09-25,B000755,Taxation
HR3824-115,HR,3824,115,House,2017-09-25,P000592,Water Resources Development
HR3825-115,HR,3825,115,House,2017-09-25,B001273,Labor and Employment
HR3826-115,HR,3826,115,House,2017-09-25,F000462,Health
HR3827-115,HR,3827,115,House,2017-09-25,S000344,Labor and Employment
HR3828-115,HR,3828,115,House,2017-09-25,S000480,"Civil Rights and Liberties, Minority Issues"
HR3829-115,HR,3829,115,House,2017-09-26,S001200,Energy
HR383-115,HR,383,115,House,2017-01-09,P000599,Crime and Law Enforcement
HR3830-115,HR,3830,115,House,2017-09-26,F000460,Taxation
HR3831-115,HR,3831,115,House,2017-09-26,T000477,Education
